date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5
2016-02-22 19:40:00,120,20,21.7,45.15666667,20.2,45.3,21.7,42.76666667,20.1,42.93333333,18.514,55.52
2016-02-22 19:50:00,160,40,21.6,44.83333333,20.2,44.96666667,21.76,42.9,20.1,42.995,19.01142857,70.41
2016-02-22 20:00:00,120,30,21.6,44.595,20.2,44.76666667,21.79,42.79,20.52333333,43.43333333,18.89,73.036
2016-02-22 20:10:00,140,30,21.6,44.36,20.2,44.73,21.79,42.79,21.06333333,43.43333333,18.83285714,73.22714286
2016-02-22 20:20:00,110,30,21.7,44.29,20.26,44.86333333,21.79,42.76,21.6,42.86333333,18.79,72.538
2016-02-22 20:30:00,110,30,21.7,44.15666667,20.23,44.73,21.79,42.7,21.6,42.79666667,18.79,71.29714286
2016-02-22 20:40:00,120,20,21.7,43.96666667,20.29,44.79,21.7,42.59,21.6,43.03,18.99,75.614
2016-02-22 20:50:00,310,20,21.7,43.82666667,20.32333333,44.59,21.7,42.59,21.53333333,42.96333333,20.19714286,88.61
2016-02-22 21:00:00,110,30,21.7,43.76,20.39,44.53,21.7,42.56,21.46333333,42.72333333,20.656,90.83
2016-02-22 21:10:00,110,20,21.76,43.62666667,20.39,44.36333333,21.63333333,42.43333333,21.39,42.86333333,20.92142857,87.91142857
2016-02-22 21:20:00,110,20,21.79,43.56,20.4725,44.2675,21.6,42.4,21.46333333,43.1,20.456,83.374
2016-02-22 21:30:00,100,30,21.79,43.43333333,20.56666667,44.2,21.6,42.4,21.39,42.9,20.23857143,74.92428571
2016-02-22 21:40:00,70,20,21.79,43.36333333,20.6,44.06,21.6,42.29,21.39,42.72333333,20.08,69.174
2016-02-22 21:50:00,90,20,21.79,43.29,20.6,43.93333333,21.6,42.29,21.39,42.59,20,65.76857143
2016-02-22 22:00:00,70,20,21.79,43.16333333,20.6,43.86333333,21.6,42.2,21.39,42.5,19.89,62.88
2016-02-22 22:10:00,60,30,21.79,43.09,20.6,43.73,21.6,42.2,21.39,42.43333333,19.87571429,60.95714286
2016-02-22 22:20:00,70,20,21.79,43.06,20.6,43.7,21.6,42.2,21.39,42.42666667,19.79,59.354
2016-02-22 22:30:00,50,20,21.79,43,20.53333333,43.7,21.5,42.23,21.39,42.83333333,19.79,58.52285714
2016-02-22 22:40:00,60,20,21.79,43.12666667,20.56666667,43.82666667,21.5,42.29,21.5,43.09,19.754,57.674
2016-02-22 22:50:00,60,20,21.79,43.2,20.5,43.9,21.5,42.32666667,21.5,43.16333333,19.7,57.06857143
2016-02-22 23:00:00,80,20,21.76,43.23,20.46333333,43.96666667,21.5,42.4,21.5,43.345,19.68,56.498
2016-02-22 23:10:00,90,30,21.745,43.3175,20.39,43.96666667,21.5,42.4,21.5,43.43333333,19.6,55.92285714
2016-02-22 23:20:00,70,20,21.7,43.4,20.39,44.09,21.5,42.4,21.5,43.5,19.6,55.41
2016-02-22 23:30:00,50,20,21.7,43.43333333,20.32333333,44.09,21.5,42.4,21.6,43.59,19.56,54.96
2016-02-22 23:40:00,40,20,21.7,43.5,20.29,44.23,21.5,42.32666667,21.6,43.59,19.5,54.64
2016-02-22 23:50:00,50,20,21.6,43.53,20.29,44.29,21.5,42.36333333,21.56666667,43.56,19.5,54.378
2016-02-23 00:00:00,60,20,21.6,43.59,20.16666667,44.2,21.42666667,42.29,21.56666667,43.56,19.5,53.99714286
2016-02-23 00:10:00,60,30,21.6,43.59,20.16666667,44.2,21.39,42.2,21.6,43.59,19.5,53.754
2016-02-23 00:20:00,80,20,21.53333333,43.59,20.1,44.09,21.39,42.26,21.6,43.59,19.43714286,53.42142857
2016-02-23 00:30:00,70,20,21.5,43.59,20.025,44.0225,21.35666667,42.2,21.63333333,43.62666667,19.39,53.116
2016-02-23 00:40:00,70,20,21.42666667,43.53,20,43.93333333,21.35666667,42.26,21.82666667,43.5,19.39,52.89714286
2016-02-23 00:50:00,70,20,21.39,43.4,19.89,43.9,21.39,42.2,21.89,43.29,19.39,52.7
2016-02-23 01:00:00,70,30,21.39,43.52666667,19.89,43.9,21.39,42.2,21.89,43.15666667,19.39,52.55428571
2016-02-23 01:10:00,60,20,21.39,43.79,19.85666667,43.93,21.39,42.23,21.89,43.09,19.37,52.374
2016-02-23 01:20:00,60,10,21.39,43.79,19.79,43.93,21.46333333,42.36333333,21.82333333,42.96333333,19.29,52.22571429
2016-02-23 01:30:00,60,10,21.29,43.7,19.76,44.06666667,21.55,42.4,21.85666667,42.96,19.29,52.09
2016-02-23 01:40:00,60,0,21.29,43.76,19.7,44.2,21.6,42.4,21.79,42.5,19.29,51.95571429
2016-02-23 01:50:00,60,0,21.26,43.66333333,19.7,44.23,21.6,42.4,21.66666667,42.19333333,19.29,51.878
2016-02-23 02:00:00,60,0,21.2,43.59,19.63333333,44.23,21.63333333,42.43333333,21.6,41.93333333,19.22571429,51.64714286
2016-02-23 02:10:00,50,0,21.2,43.5,19.6,44.29,21.7,42.5,21.5,41.79,19.2,51.5
2016-02-23 02:20:00,50,0,21.2,43.5,19.6,44.29,21.7,42.5,21.39,41.7,19.2,51.39857143
2016-02-23 02:30:00,60,0,21.1,43.5,19.56666667,44.32666667,21.76,42.5,21.39,41.7,19.2,51.29
2016-02-23 02:40:00,40,0,21.1,43.56,19.5,44.4,21.79,42.5,21.29,41.59,19.2,51.22571429
2016-02-23 02:50:00,30,0,21.1,43.5,19.46333333,44.4,21.79,42.5,21.23,41.46333333,19.2,51.09
2016-02-23 03:00:00,50,0,21.06666667,43.46666667,19.39,44.4,21.7,42.5,21.1,41.4,19.2,51.03857143
2016-02-23 03:10:00,40,0,21,43.4,19.39,44.43333333,21.7,42.5,21.1,41.46666667,19.16,50.98
2016-02-23 03:20:00,70,0,21,43.4,19.32333333,44.5,21.7,42.59,21,41.29,19.12857143,50.9
2016-02-23 03:30:00,60,0,21,43.4,19.29,44.5,21.7,42.59,21,41.29,19.1,50.9
2016-02-23 03:40:00,60,0,21,43.4,19.29,44.5,21.7,42.62666667,20.89,41.4,19.1,50.80375
2016-02-23 03:50:00,50,0,21,43.4,19.29,44.56,21.7,42.7,20.89,41.4,19.1,50.73857143
2016-02-23 04:00:00,60,0,20.89,43.36333333,19.2,44.5,21.79,42.59,20.815,41.3175,19.1,50.7
2016-02-23 04:10:00,50,0,20.89,43.29,19.2,44.56,21.73,42.66333333,20.79,41.36333333,19.1,50.62142857
2016-02-23 04:20:00,60,0,20.89,43.29,19.2,44.59,21.73,42.66333333,20.76,41.5,19.1,50.554
2016-02-23 04:30:00,50,0,20.89,43.29,19.2,44.59,21.79,42.66333333,20.7,41.5,19.04285714,50.44285714
2016-02-23 04:40:00,60,0,20.79,43.2,19.16666667,44.62666667,21.79,42.745,20.7,41.5,19.04,50.418
2016-02-23 04:50:00,70,0,20.79,43.2,19.1,44.7,21.79,42.7,20.63333333,41.43333333,19.04285714,50.33714286
2016-02-23 05:00:00,60,0,20.79,43.2,19.1,44.7,21.79,42.76,20.6,41.4,19.06,50.356
2016-02-23 05:10:00,60,0,20.79,43.2,19.03333333,44.62666667,21.79,42.7,20.6,41.4,19,50.29
2016-02-23 05:20:00,50,0,20.79,43.16333333,19,44.59,21.79,42.7,20.6,41.45,19,50.29
2016-02-23 05:30:00,50,0,20.73,43.09,19,44.53,21.79,42.76,20.5,41.5,19,50.29
2016-02-23 05:40:00,60,0,20.7,43.09,19,44.53,21.79,42.7,20.5,41.5,19,50.29
2016-02-23 05:50:00,50,0,20.7,43.09,19,44.59,21.79,42.7,20.5,41.5,19,50.29
2016-02-23 06:00:00,60,0,20.7,43.09,18.89,44.5,21.79,42.7,20.42666667,41.5,19,50.29
2016-02-23 06:10:00,40,0,20.7,43.09,18.89,44.5,21.79,42.73,20.39,41.53,19,50.29
2016-02-23 06:20:00,40,0,20.7,43.09,18.89,44.5,21.85666667,42.86333333,20.39,41.59,19,50.29
2016-02-23 06:30:00,40,0,20.66666667,43.06,18.89,44.5,21.79,42.7,20.39,41.59,19,50.29
2016-02-23 06:40:00,50,0,20.6,43,18.79,44.4,21.79,42.7,20.32333333,41.59,18.934,50.272
2016-02-23 06:50:00,50,0,20.6,42.96666667,18.79,44.4,21.79,42.66333333,20.29,41.59,18.92142857,50.2
2016-02-23 07:00:00,60,0,20.6,42.96666667,18.79,44.4,21.79,42.66333333,20.29,41.59,18.956,50.29
2016-02-23 07:10:00,40,10,20.6,43.12666667,18.79,44.5,21.7,42.6,20.29,41.66333333,18.93714286,50.29
2016-02-23 07:20:00,80,0,20.6,43.26,18.79,44.76,21.63333333,42.26666667,20.29,41.59,18.89,50.236
2016-02-23 07:30:00,50,0,20.6,43.46333333,18.79,45,21.56666667,42.03,20.2,41.46333333,18.89,50.2
2016-02-23 07:40:00,50,0,20.6,43.72333333,18.79,45.06,21.5,42.09,20.2,41.66333333,18.89,50.09
2016-02-23 07:50:00,50,0,20.6,43.59,18.79,45.29,21.5,42.145,20.2,41.79,18.89,50.01125
2016-02-23 08:00:00,40,10,20.6,43.59,18.79,45.36333333,21.5,42.09,20.2,41.79,18.89,50.01285714
2016-02-23 08:10:00,90,0,20.6,43.59,18.79,45.5,21.42666667,41.96333333,20.2,41.86,18.89,50.172
2016-02-23 08:20:00,50,0,20.6,43.72333333,18.79,45.43333333,21.39,41.82666667,20.2,41.93333333,18.89,50.55714286
2016-02-23 08:30:00,60,0,20.6,43.9,18.79,45.16333333,21.39,41.9,20.1,42,18.79,50.79
2016-02-23 08:40:00,60,0,20.6,43.9,18.85666667,45.09,21.39,41.82666667,20.1,41.9,18.79,50.94142857
2016-02-23 08:50:00,70,0,20.6,43.63333333,18.79,44.72333333,21.39,41.96666667,20.1,41.56666667,18.79,51.054
2016-02-23 09:00:00,50,0,20.6,43.32,18.79,44.53,21.39,42,20.1,41.33333333,18.79,51.09
2016-02-23 09:10:00,30,0,20.6,43.12666667,18.85666667,44.33333333,21.39,41.93333333,20.03333333,41.12666667,18.754,51.156
2016-02-23 09:20:00,280,0,20.56666667,43,18.79,44.12666667,21.35666667,41.86333333,20,40.86333333,18.73857143,51.09
2016-02-23 09:30:00,70,0,20.56666667,42.93333333,18.82333333,44,21.29,41.73,20.06666667,41.12333333,18.736,51.054
2016-02-23 09:40:00,390,0,20.5,42.82666667,18.89,43.86,21.29,41.56,20.49333333,41.59,18.7,51.02571429
2016-02-23 09:50:00,80,0,20.56666667,42.96666667,18.92666667,43.7,21.29,41.43333333,20.82666667,41.46333333,18.7,51
2016-02-23 10:00:00,250,0,20.6,42.93,19,43.595,21.26,41.29,21.19666667,41.39,18.7,50.91428571
2016-02-23 10:10:00,220,0,20.6,42.73,19.06666667,43.5,21.2,41.29,21.65666667,41.53,18.7,50.9
2016-02-23 10:20:00,70,0,20.6,42.66333333,19.1,43.46666667,21.2,41.2,22.1,40.83333333,18.7,50.86857143
2016-02-23 10:30:00,80,0,20.53333333,42.53,19.1,43.4,21.2,41.26,22.03333333,40.36,18.7,50.79
2016-02-23 10:40:00,70,0,20.6,42.4,19.13333333,43.22333333,21.2,41.32666667,21.85666667,40.36333333,18.7,50.71285714
2016-02-23 10:50:00,70,0,20.6,42.32666667,19.2,43.03,21.2,41.4,21.79,40.29,18.7,50.634
2016-02-23 11:00:00,400,0,20.6,42.16333333,19.2,42.76,21.2,41.29,21.66666667,40.16333333,18.62857143,50.52571429
2016-02-23 11:10:00,180,0,20.6,42.09,19.26,42.7,21.2,41.2,21.6,40.09,18.6,50.4
2016-02-23 11:20:00,60,0,20.6,42.09,19.32333333,42.66333333,21.2,41.2,21.6,40,18.6,50.38428571
2016-02-23 11:30:00,60,0,20.6,42.03,19.39,42.53,21.16666667,41.2,21.6,40.06,18.6,50.29
2016-02-23 11:40:00,60,0,20.7,42.06,19.5,42.46666667,21.16666667,41.26,21.5,40.145,18.62857143,50.25142857
2016-02-23 11:50:00,40,0,20.7,42,19.56666667,42.32666667,21.2,41.09,21.5,40.32666667,18.6,50.2
2016-02-23 12:00:00,50,0,20.73,41.9,19.7,42.26,21.2,41.03,21.5,40.4,18.62857143,50.13714286
2016-02-23 12:10:00,40,0,20.79,41.8175,19.7,42.12666667,21.2,41,21.6,40.43333333,18.65,50.0675
2016-02-23 12:20:00,190,0,20.79,41.73,19.79,41.9,21.2,40.93333333,21.53333333,40.43333333,18.66,50.054
2016-02-23 12:30:00,50,0,21,43.46666667,19.79,42.16,21.13333333,40.79,21.66333333,40.5,18.62857143,49.95428571
2016-02-23 12:40:00,60,0,21,43.8,19.79,42.59,21.2,40.79,22.06333333,40.5,18.64,50.036
2016-02-23 12:50:00,170,0,21.2,45.59333333,19.79,42.79666667,21.2,40.79,22.5,40.06333333,18.61428571,49.98428571
2016-02-23 13:00:00,180,0,21.26,44.92666667,19.89,43.09,21.2,40.79,22.5,39.73,18.6,50
2016-02-23 13:10:00,190,0,21.32333333,44.16,19.89,43.0225,21.2,40.9,22.35666667,39.56,18.6,50
2016-02-23 13:20:00,160,0,21.39,43.9,19.89,43.66666667,21.2,40.9,22.23,39.5,18.6,50.09
2016-02-23 13:30:00,180,0,21.42666667,44.36,19.89,44.83,21.29,41.03,22.1,39.4,18.6,50.25142857
2016-02-23 13:40:00,40,10,21.5,44.63333333,19.89,45.03,21.29,41.09,22.1,39.4,18.6,50.438
2016-02-23 13:50:00,40,10,21.5,44.52666667,19.89,44.93,21.29,41.2,21.96333333,39.13333333,18.6,50.62142857
2016-02-23 14:00:00,70,20,21.5,44.46666667,19.82333333,44.53,21.29,41.26,21.89,38.93333333,18.6,50.7
2016-02-23 14:10:00,60,30,21.5,44.1,19.79,44.22333333,21.2,41.245,21.79,38.9,18.6,50.77714286
2016-02-23 14:20:00,60,20,21.5,43.69333333,19.79,43.96333333,21.2,41.29,21.79,38.96666667,18.6,50.772
2016-02-23 14:30:00,60,20,21.46333333,43.19333333,19.7,43.63333333,21.2,41.36333333,21.79,39,18.6,50.7
2016-02-23 14:40:00,40,20,21.39,42.93333333,19.7,43.36,21.16666667,41.36333333,21.79,39.13333333,18.6,50.59
2016-02-23 14:50:00,50,20,21.39,42.56,19.7,43.06,21.16666667,41.29,21.79,39.32666667,18.6,50.49857143
2016-02-23 15:00:00,40,30,21.39,42.5,19.7,42.93333333,21.16666667,41.29,21.865,39.4975,18.58,50.4
2016-02-23 15:10:00,60,20,21.39,42.36333333,19.7,42.76,21.1,41.29,21.89,39.59,18.57142857,50.32142857
2016-02-23 15:20:00,60,20,21.32333333,42.29,19.7,42.62666667,21.1,41.23,21.89,39.59,18.56,50.2
2016-02-23 15:30:00,90,30,21.29,42.09,19.6,42.36333333,21.1,41.29,21.89,39.53,18.58571429,50.13714286
2016-02-23 15:40:00,340,20,21.29,42.15666667,19.66666667,42.23,21.1,41.26,22,39.5,18.6,50.016
2016-02-23 15:50:00,220,20,21.35666667,43.49,19.76,42.36333333,21.1,41.2,22,39.5,18.6,49.9
2016-02-23 16:00:00,70,30,21.39,45.82333333,19.7,44.03,21.1,41.06,22,39.59,18.6,49.94
2016-02-23 16:10:00,60,20,21.39,46.49,19.7,45.4,21.16666667,41,22,39.53,18.6,50.05142857
2016-02-23 16:20:00,50,20,21.39,45.62333333,19.7,45.26666667,21.2,41.12666667,22,39.02666667,18.5875,50.2175
2016-02-23 16:30:00,50,20,21.39,44.95666667,19.6,44.595,21.2,41.2,21.92666667,38.82666667,18.56,50.312
2016-02-23 16:40:00,50,30,21.29,44.06333333,19.6,44.1,21.2,41.29,21.89,38.56,18.57142857,50.4
2016-02-23 16:50:00,50,10,21.29,43.53,19.53333333,43.76666667,21.2,41.29,21.82333333,38.36,18.56,50.356
2016-02-23 17:00:00,60,10,21.2,42.93,19.5,43.33333333,21.16666667,41.29,21.79,38.2,18.5,50.29
2016-02-23 17:10:00,50,0,21.2,42.53,19.42666667,43,21.1,41.29,21.73,38.2,18.5,50.214
2016-02-23 17:20:00,50,10,21.16666667,42.13333333,19.39,42.63333333,21.1,41.29,21.66666667,38.02666667,18.52857143,50.06428571
2016-02-23 17:30:00,40,20,21.1,41.93333333,19.39,42.43333333,21.1,41.13333333,21.6,38.02666667,18.5,49.9
2016-02-23 17:40:00,40,30,21.1,41.9,19.35666667,42.13333333,21.1,41,21.6,38.15666667,18.5,49.77
2016-02-23 17:50:00,80,20,21.03333333,41.03333333,19.23,41.39333333,21,40.42333333,21.6,38.36333333,18.5,49.62142857
2016-02-23 18:00:00,280,20,21,40.4,19.1,41.06,21,40.09,21.6,38.53,18.5,49.4
2016-02-23 18:10:00,390,20,21,40.4,19.1,41.06,20.89,40.23,21.6,38.695,18.5,49.20714286
2016-02-23 18:20:00,290,20,21,40.56666667,19.13333333,41.12666667,20.89,40.36333333,21.6,38.86333333,18.478,49.096
2016-02-23 18:30:00,300,30,21,40.83333333,19.2,41.2,20.96333333,40.33333333,21.63333333,38.96333333,18.42142857,48.85285714
2016-02-23 18:40:00,210,10,21,41.212,19.2,41.2,20.96333333,40.26,21.7,39.09,18.5,48.79
2016-02-23 18:50:00,90,0,21.1,41.845,19.26,41.46,21,40.23,21.66666667,38.99,18.5,48.79
2016-02-23 19:00:00,110,10,21.2,42.36333333,19.32333333,42.19333333,21.06666667,40.36333333,21.6,38.79,18.456,48.812
2016-02-23 19:10:00,110,10,21.2,42.26666667,19.39,42.46666667,21.03333333,40.32666667,21.5,38.56,18.45285714,48.88142857
2016-02-23 19:20:00,120,10,21.2,41.86,19.42666667,42.62666667,21.1,40.4,21.42666667,38.43333333,18.5,49
2016-02-23 19:30:00,130,20,21.23,41.59,19.5,42.62666667,21.1,40.5,21.39,38.29,18.40571429,48.97142857
2016-02-23 19:40:00,120,0,21.29,41.46333333,19.55,42.4,21.1,40.5,21.39,38.36333333,18.434,49.036
2016-02-23 19:50:00,80,0,21.29,41.26,19.6,42.16333333,21.1,40.5,21.39,38.33333333,18.39,49
2016-02-23 20:00:00,90,0,21.29,41.12666667,19.66666667,42.09,21.1,40.5,21.32333333,38.12666667,18.39,48.9
2016-02-23 20:10:00,90,0,21.39,41,19.79,42.09,21.13333333,40.46666667,21.26,38.02666667,18.39,48.9
2016-02-23 20:20:00,240,20,21.39,40.93333333,19.85666667,42.09,21.2,40.32666667,21.2,37.9,18.39,48.9
2016-02-23 20:30:00,90,10,21.5,42.66666667,19.92666667,42.03,21.245,40.345,21.2,38.2,18.39,48.9
2016-02-23 20:40:00,80,30,21.56666667,42.8,20,42.22333333,21.29,40.62666667,21.2,38.26,18.39,48.9
2016-02-23 20:50:00,90,20,21.6,42.29,20.03333333,42.43333333,21.29,40.7,21.2,38.59666667,18.39,49
2016-02-23 21:00:00,90,20,21.66666667,42.09666667,20.1,42.36,21.26,40.56,21.2,38.86333333,18.40571429,50.23857143
2016-02-23 21:10:00,110,20,21.7,41.6,20.13333333,42.06,21.2,40.56,21.2,38.83333333,19.138,72.2
2016-02-23 21:20:00,90,10,21.7,41.32666667,20.2,41.86,21.26,40.66333333,21.2,38.645,20.55,86.82142857
2016-02-23 21:30:00,80,10,21.73,40.93,20.2,41.59,21.2,40.59,21.2,38.7,21.84,86.3
2016-02-23 21:40:00,90,0,21.79,40.73,20.26,41.59,21.2,40.46666667,21.1,38.43,21.02142857,89.65
2016-02-23 21:50:00,90,0,21.79,40.56,20.29,41.36333333,21.2,40.32666667,21.1,38.23,20.498,91.956
2016-02-23 22:00:00,80,0,21.79,40.36,20.29,41.23,21.2,40.43333333,21,37.96666667,20.19714286,93.09571429
2016-02-23 22:10:00,50,10,21.79,40.1,20.29,41,21.2,40.36,21,37.82666667,20,93.554
2016-02-23 22:20:00,50,0,21.79,39.96666667,20.29,40.93333333,21.2,40.23,20.89,37.9,19.84857143,93.01428571
2016-02-23 22:30:00,50,0,21.79,40.02666667,20.26,40.86333333,21.13333333,40.29,20.89,38.02666667,19.772,91.96
2016-02-23 22:40:00,50,0,21.79,40.19333333,20.2,40.79,21.1,40.32666667,20.79,38.03,19.7,90.59285714
2016-02-23 22:50:00,50,0,21.79,40.6,20.15,40.845,21.03333333,40.32666667,20.79,38.09,19.7,89.14
2016-02-23 23:00:00,60,0,21.76,40.93333333,20,40.82666667,21,40.4,20.79,38.12666667,19.64285714,87.95285714
2016-02-23 23:10:00,60,0,21.7,41,19.92666667,40.96666667,21,40.4,20.73,38.2,19.54,86.48
2016-02-23 23:20:00,50,0,21.7,41.03,19.85666667,40.96666667,21,40.5,20.7,38.23,19.46857143,84.79714286
2016-02-23 23:30:00,50,0,21.7,41.09,19.79,41.02666667,21,40.5,20.7,38.36333333,19.39,83.034
2016-02-23 23:40:00,40,0,21.6,40.96666667,19.7,41.09,21,40.5,20.66666667,38.4,19.39,81.92285714
2016-02-23 23:50:00,50,0,21.6,40.9,19.63333333,41.09,21,40.4,20.66666667,38.46666667,19.33,80.61
2016-02-24 00:00:00,50,0,21.56666667,40.79,19.6,41.09,21,40.4,20.6,38.4,19.29,79.26857143
2016-02-24 00:10:00,50,0,21.5,40.73,19.53333333,41.09,20.96333333,40.4,20.6,38.46666667,19.2,77.534
2016-02-24 00:20:00,50,0,21.5,40.7,19.5,41.12666667,20.96333333,40.4,20.56666667,38.53,19.2,76.38428571
2016-02-24 00:30:00,50,0,21.42666667,40.56666667,19.42666667,41.12666667,20.92666667,40.5,20.5,38.53,19.2,75.316
2016-02-24 00:40:00,50,0,21.39,40.5,19.35666667,41.16333333,21,40.5,20.5,38.545,19.12857143,74.45428571
2016-02-24 00:50:00,50,0,21.39,40.5,19.29,41.16333333,21,40.53,20.5,38.53,19.1,73.39
2016-02-24 01:00:00,50,0,21.29,40.4,19.26,41.16333333,21,40.53,20.42666667,38.53,19.0375,72.59625
2016-02-24 01:10:00,40,0,21.29,40.4,19.2,41.03,21,40.5,20.39,38.5,19,71.76571429
2016-02-24 01:20:00,40,0,21.2,40.26,19.2,41.09,21,40.56,20.39,38.56,18.978,71.214
2016-02-24 01:30:00,50,0,21.175,40.1725,19.13333333,41.09,21,40.56,20.39,38.53,18.89,70.49714286
2016-02-24 01:40:00,50,0,21.1,40.09,19.06666667,41.09,21,40.5,20.39,38.53,18.89,69.716
2016-02-24 01:50:00,50,0,21.1,40.09,19,41.09,21,40.66333333,20.29,38.5,18.83285714,69.02571429
2016-02-24 02:00:00,50,0,21.1,40.03,18.945,41.09,21,40.53,20.29,38.5,18.79,68.336
2016-02-24 02:10:00,30,0,21,39.9,18.89,41.09,21,40.46666667,20.29,38.43333333,18.79,67.79714286
2016-02-24 02:20:00,50,0,21,39.9,18.89,41.09,20.92666667,40.32666667,20.29,38.43333333,18.754,67.114
2016-02-24 02:30:00,40,0,20.96333333,39.79,18.79,41,21,40.32666667,20.2,38.4,18.7,66.40714286
2016-02-24 02:40:00,50,0,20.89,39.79,18.79,41,21,40.32666667,20.2,38.4,18.7,65.614
2016-02-24 02:50:00,40,0,20.82333333,39.73,18.76,40.96666667,20.945,40.4,20.2,38.4,18.7,64.86571429
2016-02-24 03:00:00,50,0,20.82333333,39.73,18.7,40.96666667,21,40.43333333,20.2,38.4,18.7,64.014
2016-02-24 03:10:00,50,0,20.79,39.7,18.7,41,21.06666667,40.56,20.2,38.29,18.61428571,63.42142857
2016-02-24 03:20:00,60,0,20.73,39.7,18.63333333,40.93333333,21.1,40.56,20.2,38.29,18.64,62.918
2016-02-24 03:30:00,50,0,20.7,39.7,18.56666667,40.82666667,21.1,40.5,20.16666667,38.29,18.6,62.42285714
2016-02-24 03:40:00,50,0,20.7,39.7,18.56666667,40.9,21.1,40.43333333,20.1,38.43,18.6,61.916
2016-02-24 03:50:00,40,0,20.7,39.59,18.5,40.9,21.1,40.5,20.1,38.745,18.6,61.52571429
2016-02-24 04:00:00,50,0,20.7,39.66333333,18.5,40.96666667,21.1,40.59,20.06666667,38.83333333,18.6,61.245
2016-02-24 04:10:00,40,0,20.6,39.7,18.39,40.96666667,21.1,40.59,20.06666667,38.7,18.6,60.93
2016-02-24 04:20:00,60,0,20.6,39.7,18.39,40.9,21.1,40.59,20,38.5,18.6,60.65666667
2016-02-24 04:30:00,50,0,20.6,39.7,18.39,40.9,21.1,40.59,20,38.5,18.6,60.33333333
2016-02-24 04:40:00,50,0,20.575,39.7,18.32333333,40.9,21.2,40.59,20,38.46666667,18.6,60.06666667
2016-02-24 04:50:00,50,0,20.5,39.7,18.29,41,21.2,40.59,20,38.4,18.5,59.76
2016-02-24 05:00:00,50,0,20.5,39.66333333,18.29,41,21.2,40.53,19.96333333,38.4,18.5,59.595
2016-02-24 05:10:00,40,0,20.5,39.59,18.245,41,21.2,40.59,19.89,38.4,18.5,59.36
2016-02-24 05:20:00,50,0,20.39,39.56,18.2,41,21.2,40.59,19.89,38.4,18.5,59.16333333
2016-02-24 05:30:00,40,0,20.39,39.56,18.2,41,21.2,40.59,19.89,38.4,18.42666667,58.96333333
2016-02-24 05:40:00,50,0,20.39,39.5,18.2,41.03,21.2,40.66333333,19.85666667,38.36333333,18.5,58.86333333
2016-02-24 05:50:00,40,0,20.39,39.5,18.13333333,41.09,21.2,40.59,19.85666667,38.29,18.5,58.73
2016-02-24 06:00:00,40,0,20.32333333,39.5,18.1,41.09,21.2,40.645,19.79,38.2,18.46333333,58.43
2016-02-24 06:10:00,30,0,20.32333333,39.5,18.03333333,41.03,21.2,40.59,19.79,38.2,18.39,58.23
2016-02-24 06:20:00,30,0,20.29,39.43333333,18.06666667,41.2,21.2,40.59,19.79,38.2,18.39,58.06
2016-02-24 06:30:00,40,0,20.29,39.43333333,18,41.2,21.1,40.7,19.79,38.2,18.39,57.93333333
2016-02-24 06:40:00,50,0,20.23,39.32666667,18,41.23,21.1,40.76,19.76,38.23,18.39,57.76
2016-02-24 06:50:00,40,10,20.23,39.32666667,18,41.23,21.1,40.79,19.7,38.29,18.39,57.62666667
2016-02-24 07:00:00,70,0,20.2,39.29,17.96333333,41.29,21.1,40.79,19.7,38.245,18.35666667,57.56
2016-02-24 07:10:00,90,0,20.2,39.43,17.89,41.29,21,40.66333333,19.7,38.2,18.29,57.36
2016-02-24 07:20:00,50,0,20.2,39.62666667,17.85666667,41.53,21,40.59,19.7,38.2,18.29,57.2
2016-02-24 07:30:00,60,10,20.2,39.9,17.85666667,41.79666667,21,40.43,19.7,38.16333333,18.29,57.2
2016-02-24 07:40:00,40,0,20.2,40.03,17.85666667,42.09,20.92666667,40.23,19.7,38.09,18.29,57.06
2016-02-24 07:50:00,80,0,20.2,40.09,17.79,42.22333333,20.89,40.02666667,19.6,37.96666667,18.29,56.72666667
2016-02-24 08:00:00,50,0,20.15,40.745,17.82333333,42.23,20.82333333,39.76666667,19.6,37.82666667,18.29,56.63333333
2016-02-24 08:10:00,40,0,20.2,40.29666667,17.89,42.23,20.76,39.56,19.6,37.52666667,18.29,56.225
2016-02-24 08:20:00,40,0,20.2,40.03,17.89,41.895,20.76,39.43333333,19.6,37.32666667,18.29,55.8
2016-02-24 08:30:00,40,0,20.2,39.76,17.89,41.56,20.7,39.4,19.56666667,37.06,18.23,55.06666667
2016-02-24 08:40:00,40,10,20.13333333,39.62666667,17.89,41.36,20.7,39.32666667,19.5,36.93333333,18.35666667,53.99333333
2016-02-24 08:50:00,40,0,20.1,39.46666667,17.92666667,41.06,20.7,39.22333333,19.5,36.76,18.42666667,52.49666667
2016-02-24 09:00:00,70,0,20.1,39.32666667,18,40.86,20.63333333,39.03,19.5,36.62666667,18.5,51.55666667
2016-02-24 09:10:00,90,10,20.1,39.16333333,18,40.56,20.6,38.845,19.5,36.46666667,18.46333333,51.16666667
2016-02-24 09:20:00,60,0,20.1,39.03,18,40.36,20.6,38.7,19.5,36.4,18.39,51.69333333
2016-02-24 09:30:00,80,0,20.1,38.79,18.13333333,40.2,20.6,38.7,19.5,36.4,18.32333333,52
